Geneid	SRR10379721	SRR10379722	SRR10379723	SRR10379724	SRR10379725	SRR10379726
SAOUHSC_01954	311	276	275	135	105	15
SAOUHSC_01955	187	130	190	111	158	9
SAOUHSC_01956	6	4	2	4	7	7
SAOUHSC_01957	2	0	0	1	1	0
SAOUHSC_T00050	0	0	0	2	0	0
SAOUHSC_T00019	0	2	1	2	1	1
SAOUHSC_T0009	0	0	0	4	0	2
SAOUHSC_T00022	1	0	0	0	0	0
SAOUHSC_T00026	1	0	0	0	1	0
SAOUHSC_T00042	1	0	0	0	0	0
SAOUHSC_T00012	70	37	42	11	1	2
SAOUHSC_T00038	157	95	117	34	25	4
SAOUHSC_01958	121	67	66	12	8	1
SAOUHSC_01960	121	106	80	31	27	3
SAOUHSC_01961	1	0	2	1	1	1
SAOUHSC_01962	125	110	61	171	119	8
SAOUHSC_01963	313	302	238	477	473	41
SAOUHSC_01964	510	461	369	723	452	83
SAOUHSC_01966	67	24	41	97	101	2
SAOUHSC_01967	63	39	31	44	55	6
SAOUHSC_01968	30	23	21	30	21	0
SAOUHSC_01969	44	37	40	29	15	3
SAOUHSC_01971	112	101	90	29	20	4
SAOUHSC_01972	319	192	224	97	56	4
SAOUHSC_01973	152	96	126	40	30	2
SAOUHSC_01974	24	10	19	3	2	0
SAOUHSC_01975	43	25	26	6	8	0
SAOUHSC_01976	186	80	129	51	53	1
SAOUHSC_01977	37	22	14	15	8	0
SAOUHSC_01978	470	372	319	1349	1716	60
SAOUHSC_01979	1127	1005	694	2223	2148	178
SAOUHSC_01980	100	92	65	83	47	12
SAOUHSC_01981	204	148	133	181	156	19
SAOUHSC_01982	32	16	17	12	15	0
SAOUHSC_01983	416	359	299	635	760	264
SAOUHSC_01984	5	8	3	5	4	1
SAOUHSC_01985	62	26	46	54	41	2
SAOUHSC_01986	41	17	13	19	9	0
SAOUHSC_01987	264	173	184	82	87	17
SAOUHSC_01988	112	80	69	55	45	9
SAOUHSC_01989	203	116	129	75	56	4
SAOUHSC_01990	185	107	114	89	99	8
SAOUHSC_01991	12	2	10	6	6	6
SAOUHSC_01992	1	0	1	0	0	0
SAOUHSC_T00031	1	1	1	0	0	0
SAOUHSC_T00023	2	0	0	2	3	2
SAOUHSC_T00015	0	0	0	0	0	1
SAOUHSC_T00016	1	1	0	7	2	0
SAOUHSC_T00027	0	1	0	0	0	1
SAOUHSC_T00056	13	9	8	6	1	1
SAOUHSC_T00057	2	1	0	1	1	0
SAOUHSC_T00054	0	0	0	0	0	0
SAOUHSC_T00043	0	0	0	0	0	2
SAOUHSC_T00013	7	4	1	4	0	1
SAOUHSC_T00039	5	1	3	1	1	0
SAOUHSC_T00051	2	1	1	2	0	1
SAOUHSC_T00014	2	1	1	1	0	0
SAOUHSC_T00052	13	5	6	2	1	2
SAOUHSC_T00040	4	4	2	0	2	0
SAOUHSC_T00041	4	0	0	1	0	0
SAOUHSC_T0002	6	2	0	0	0	2
SAOUHSC_T00045	2	1	2	1	2	0
SAOUHSC_T0007	0	0	1	1	0	0
SAOUHSC_T00032	0	0	0	0	0	1
SAOUHSC_T00024	1	1	0	1	1	0
SAOUHSC_T00033	11	4	7	2	3	2
SAOUHSC_T00036	1	2	1	0	0	0
SAOUHSC_T00055	0	0	0	0	0	0
SAOUHSC_T00060	38	13	7	39	6	41
SAOUHSC_R00013	3	0	1	2	1	0
SAOUHSC_R0008	4	1	2	0	0	1
SAOUHSC_T0003	8	6	1	4	2	7
SAOUHSC_T00028	61	34	41	24	25	0
SAOUHSC_R0003	318	208	310	45	55	2
SAOUHSC_01997	122	79	166	37	24	1
SAOUHSC_01998	895	694	794	428	473	140
SAOUHSC_01999	120	88	111	141	213	34
SAOUHSC_02000	4	1	2	0	2	0
SAOUHSC_02001	423	289	334	92	57	3
SAOUHSC_02002	138	71	91	52	33	1
SAOUHSC_02003	1088	734	819	188	184	12
SAOUHSC_02004	262	188	188	198	264	31
SAOUHSC_02005	88	61	53	58	51	3
SAOUHSC_02006	588	331	562	266	218	7
SAOUHSC_02008	50	36	73	5	6	0
SAOUHSC_02009	28	16	49	9	7	0
SAOUHSC_02010	146	80	119	40	24	0
SAOUHSC_02011	185	104	153	41	27	2
SAOUHSC_02012	157	144	153	74	93	2
SAOUHSC_02013	0	0	0	0	0	0
SAOUHSC_02014	0	0	0	0	0	0
SAOUHSC_02015	0	0	0	0	0	0
SAOUHSC_02016	0	0	0	0	0	0
SAOUHSC_02017	0	0	0	0	0	0
SAOUHSC_02018	0	0	0	0	0	0
SAOUHSC_02019	0	0	0	0	0	0
SAOUHSC_02020	0	0	0	0	0	0
SAOUHSC_02021	0	0	0	0	0	0
SAOUHSC_02022	0	0	0	0	0	0
SAOUHSC_02023	0	0	0	0	0	0
SAOUHSC_02025	0	0	0	0	0	0
SAOUHSC_02026	0	0	0	0	0	0
SAOUHSC_02027	0	0	0	0	0	0
SAOUHSC_02028	0	0	0	0	0	0
SAOUHSC_02029	0	0	0	0	0	0
SAOUHSC_02030	0	0	0	0	0	0
SAOUHSC_02031	0	0	0	0	0	0
SAOUHSC_02033	0	0	0	0	0	0
SAOUHSC_02034	0	0	0	0	0	0
SAOUHSC_02035	0	0	0	0	0	0
SAOUHSC_02036	0	0	0	0	0	0
SAOUHSC_02037	0	0	0	0	0	0
SAOUHSC_02038	0	0	0	0	0	0
SAOUHSC_02040	0	0	0	0	0	0
SAOUHSC_02041	0	0	0	0	0	0
SAOUHSC_02042	0	0	0	0	0	0
SAOUHSC_02043	0	0	0	0	0	0
SAOUHSC_02044	0	0	0	0	0	0
SAOUHSC_02046	0	0	0	0	0	0
SAOUHSC_02047	0	0	0	0	0	0
SAOUHSC_02048	0	0	0	0	0	0
SAOUHSC_02049	0	0	0	0	0	0
SAOUHSC_02050	0	0	0	0	0	0
SAOUHSC_02051	0	0	0	0	0	0
SAOUHSC_02052	0	0	0	0	0	0
SAOUHSC_02053	0	0	0	0	0	0
SAOUHSC_02054	0	0	0	0	0	0
SAOUHSC_02055	0	0	0	0	0	0
SAOUHSC_02056	0	0	0	0	0	0
SAOUHSC_02057	0	0	0	0	0	0
SAOUHSC_02058	0	0	0	0	0	0
SAOUHSC_02059	0	0	0	0	0	0
SAOUHSC_02060	0	0	0	0	0	0
SAOUHSC_02061	0	0	0	0	0	0
SAOUHSC_02062	0	0	0	0	0	0
SAOUHSC_02063	0	0	0	0	0	0
SAOUHSC_02064	0	0	0	0	0	0
SAOUHSC_02065	0	0	0	0	0	0
SAOUHSC_02066	0	0	0	0	0	0
SAOUHSC_02067	0	0	0	0	0	0
SAOUHSC_02068	0	0	0	0	0	0
SAOUHSC_02069	0	0	0	0	0	0
SAOUHSC_02070	0	0	0	0	0	0
SAOUHSC_02071	0	0	0	0	0	0
SAOUHSC_02072	0	0	0	0	0	0
SAOUHSC_02073	0	0	0	0	0	0
SAOUHSC_02074	0	0	0	0	0	0
SAOUHSC_02076	0	0	0	0	0	0
SAOUHSC_02077	0	0	0	0	0	0
SAOUHSC_02078	0	0	0	0	0	0
SAOUHSC_02079	0	0	0	0	0	0
SAOUHSC_02080	0	0	0	0	0	0
SAOUHSC_02081	0	0	0	0	0	0
SAOUHSC_02083	0	0	0	0	0	0
SAOUHSC_02084	0	0	0	0	0	0
SAOUHSC_02085	0	0	0	0	0	0
SAOUHSC_02086	0	0	0	0	0	0
SAOUHSC_02087	0	0	0	0	0	0
SAOUHSC_02088	320	244	253	356	394	46
SAOUHSC_02089	60	65	54	20	14	4
SAOUHSC_02090	142	101	88	51	36	3
SAOUHSC_02091	14	9	6	2	0	1
SAOUHSC_02092	810	494	713	236	186	9
SAOUHSC_02093	248	136	244	152	103	5
SAOUHSC_02095	889	620	988	108	49	4
SAOUHSC_02096	175	108	162	128	96	1
SAOUHSC_02097	228	167	232	102	67	14
SAOUHSC_02098	50	24	46	26	25	3
SAOUHSC_02099	3	3	7	3	4	0
SAOUHSC_02100	313	215	258	99	96	3
SAOUHSC_02101	151	81	108	60	49	7
SAOUHSC_02102	61	26	52	14	17	3
SAOUHSC_02103	1	2	0	1	0	0
SAOUHSC_02104	87	61	83	21	11	2
SAOUHSC_02105	341	274	259	81	51	2
SAOUHSC_02106	197	104	86	125	108	2
SAOUHSC_02107	1329	1184	1121	329	179	5
SAOUHSC_02108	68	40	44	58	25	4
SAOUHSC_02109	1053	1508	1009	177	130	7
SAOUHSC_02110	326	510	379	63	39	3
SAOUHSC_02111	893	1120	820	197	154	8
SAOUHSC_02112	1010	1184	863	180	155	19
SAOUHSC_02113	7	6	9	1	0	0
SAOUHSC_02114	145	189	102	30	29	1
SAOUHSC_02115	328	314	229	84	62	18
SAOUHSC_02116	77	59	56	15	11	1
SAOUHSC_02117	246	182	191	206	156	65
SAOUHSC_02118	60	32	44	45	30	3
SAOUHSC_02119	201	114	119	20	23	1
SAOUHSC_02121	250	133	121	28	24	4
SAOUHSC_02122	86	50	62	18	8	0
SAOUHSC_02123	47	18	25	16	15	1
SAOUHSC_02124	228	136	161	75	55	3
SAOUHSC_02125	111	67	54	96	133	17
SAOUHSC_02126	6	3	4	3	3	0
SAOUHSC_02127	15	6	6	3	3	0
SAOUHSC_02129	60	29	32	11	17	0
SAOUHSC_02130	132	79	96	140	155	3
SAOUHSC_02131	163	78	101	39	31	5
SAOUHSC_02132	272	194	201	127	117	8
SAOUHSC_02133	110	89	73	48	89	5
SAOUHSC_02134	1021	810	739	465	781	109
SAOUHSC_02135	167	90	125	59	49	4
SAOUHSC_02136	111	64	87	30	50	3
SAOUHSC_02137	175	150	159	94	68	2
SAOUHSC_02138	292	249	239	200	171	20
SAOUHSC_02139	4	3	0	2	4	10
SAOUHSC_02140	370	369	314	278	238	35
SAOUHSC_02141	72	33	41	73	76	5
SAOUHSC_02142	1092	1402	993	990	863	252
SAOUHSC_02143	13	11	6	9	1	0
SAOUHSC_02144	249	180	172	133	169	18
SAOUHSC_02145	142	90	131	212	198	5
SAOUHSC_02146	145	84	131	69	69	2
SAOUHSC_02147	96	71	91	34	33	1
SAOUHSC_02148	281	123	140	89	45	0
SAOUHSC_02149	192	134	127	339	419	24
SAOUHSC_02150	183	114	136	177	193	18
SAOUHSC_02151	214	117	157	231	201	6
SAOUHSC_02152	543	383	379	339	314	17
SAOUHSC_02153	314	212	262	92	72	3
SAOUHSC_02154	174	86	154	39	40	0
SAOUHSC_02155	27	28	11	11	4	0
SAOUHSC_02156	595	407	400	215	160	17
SAOUHSC_02157	9	2	12	6	5	0
SAOUHSC_02158	128	108	97	125	113	10
SAOUHSC_02160	0	0	0	0	0	0
SAOUHSC_02161	0	0	0	0	0	0
SAOUHSC_02164	0	0	0	0	0	0
SAOUHSC_02166	0	0	0	0	0	0
SAOUHSC_02167	0	0	0	0	0	0
SAOUHSC_02169	0	0	0	0	0	0
SAOUHSC_02170	0	0	0	0	0	0
SAOUHSC_02171	0	0	0	0	0	0
SAOUHSC_02173	0	0	0	0	0	0
SAOUHSC_02174	0	0	0	0	0	0
SAOUHSC_02175	0	0	0	0	0	0
SAOUHSC_02176	0	0	0	0	0	0
SAOUHSC_02177	0	0	0	0	0	0
SAOUHSC_02178	0	0	0	0	0	0
SAOUHSC_02179	0	0	0	0	0	0
SAOUHSC_02180	0	0	0	0	0	0
SAOUHSC_02181	0	0	0	0	0	0
SAOUHSC_02182	0	0	0	0	0	0
SAOUHSC_02183	0	0	0	0	0	0
SAOUHSC_02184	0	0	0	0	0	0
SAOUHSC_02185	0	0	0	0	0	0
SAOUHSC_02186	0	0	0	0	0	0
SAOUHSC_02187	0	0	0	0	0	0
SAOUHSC_02188	0	0	0	0	0	0
SAOUHSC_02189	0	0	0	0	0	0
SAOUHSC_02190	0	0	0	0	0	0
SAOUHSC_02191	0	0	0	0	0	0
SAOUHSC_02193	0	0	0	0	0	0
SAOUHSC_02194	0	0	0	0	0	0
SAOUHSC_02195	0	0	0	0	0	0
SAOUHSC_02196	0	0	0	0	0	0
SAOUHSC_02197	0	0	0	0	0	0
SAOUHSC_02198	0	0	0	0	0	0
SAOUHSC_02199	0	0	0	0	0	0
SAOUHSC_02200	0	0	0	0	0	0
SAOUHSC_02202	0	0	0	0	0	0
SAOUHSC_02203	0	0	0	0	0	0
SAOUHSC_02204	0	0	0	0	0	0
SAOUHSC_02205	0	0	0	0	0	0
SAOUHSC_02206	0	0	0	0	0	0
SAOUHSC_02207	0	0	0	0	0	0
SAOUHSC_02208	0	0	0	0	0	0
SAOUHSC_02209	0	0	0	0	0	0
SAOUHSC_02210	0	0	0	0	0	0
SAOUHSC_02211	0	0	0	0	0	0
SAOUHSC_02212	0	0	0	0	0	0
SAOUHSC_02213	0	0	0	0	0	0
SAOUHSC_02214	0	0	0	0	0	0
SAOUHSC_02215	0	0	0	0	0	0
SAOUHSC_02216	0	0	0	0	0	0
SAOUHSC_02217	0	0	0	0	0	0
SAOUHSC_02218	0	0	0	0	0	0
SAOUHSC_02219	0	0	0	0	0	0
SAOUHSC_02220	0	0	0	0	0	0
SAOUHSC_02221	0	0	0	0	0	0
SAOUHSC_02222	0	0	0	0	0	0
SAOUHSC_02223	0	0	0	0	0	0
SAOUHSC_02224	0	0	0	0	0	0
SAOUHSC_02225	0	0	0	0	0	0
SAOUHSC_02226	0	0	0	0	0	0
SAOUHSC_02227	0	0	0	0	0	0
SAOUHSC_02228	0	0	0	0	0	0
SAOUHSC_02232	0	0	0	0	0	0
SAOUHSC_02233	0	0	0	0	0	0
SAOUHSC_02234	0	0	0	0	0	0
SAOUHSC_02235	0	0	0	0	0	0
SAOUHSC_02236	0	0	0	0	0	0
SAOUHSC_02237	0	0	0	0	0	0
SAOUHSC_02238	1449	986	1008	1803	1775	93
SAOUHSC_02239	1305	738	858	443	374	17
SAOUHSC_02241	154	88	94	39	44	5
SAOUHSC_02243	15	10	10	9	5	0
SAOUHSC_02244	18	8	18	3	6	1
SAOUHSC_02245	104	59	78	99	165	16
SAOUHSC_02246	15	10	9	12	6	0
SAOUHSC_02247	44	37	40	42	48	5
SAOUHSC_02248	75	67	54	31	19	2
SAOUHSC_02249	29	24	33	5	7	0
SAOUHSC_02250	374	236	238	108	60	8
SAOUHSC_02251	69	37	37	13	5	0
SAOUHSC_02254	26	9	24	6	5	1
SAOUHSC_02255	268	174	210	212	338	147
SAOUHSC_02256	462	256	516	32	21	5
SAOUHSC_02257	1945	1096	2252	155	99	20
SAOUHSC_02258	293	133	152	10	11	0
SAOUHSC_02259	103	55	112	122	202	15
SAOUHSC_02260	8	4	9	12	26	2
SAOUHSC_02261	232	153	201	372	571	40
SAOUHSC_02262	167	129	116	577	726	23
SAOUHSC_02264	38	16	34	75	113	1
SAOUHSC_02265	368	292	332	102	58	7
SAOUHSC_02266	465	336	367	135	90	8
SAOUHSC_02267	233	169	167	51	39	1
SAOUHSC_02268	175	125	149	145	206	13
SAOUHSC_02269	23	17	16	21	20	1
SAOUHSC_02270	94	50	54	32	12	3
SAOUHSC_02271	125	86	82	70	68	5
SAOUHSC_02272	451	262	249	229	204	10
SAOUHSC_02273	8	7	3	11	9	0
SAOUHSC_02274	485	300	321	210	244	13
SAOUHSC_02275	112	81	72	40	34	4
SAOUHSC_02276	43	28	37	8	3	0
SAOUHSC_02277	91	50	58	16	5	1
SAOUHSC_02278	56	37	30	15	4	1
SAOUHSC_02279	0	1	2	0	0	0
SAOUHSC_02280	962	667	555	326	212	63
SAOUHSC_A02169	681	518	447	290	224	27
SAOUHSC_02281	54	21	35	13	3	0
SAOUHSC_02282	332	218	229	71	34	4
SAOUHSC_02283	638	460	407	217	154	9
SAOUHSC_02284	516	360	368	199	192	17
SAOUHSC_02285	584	479	486	162	124	31
SAOUHSC_02286	175	136	151	32	41	4
SAOUHSC_02287	197	163	153	112	79	8
SAOUHSC_02288	0	0	1	0	0	0
SAOUHSC_02289	27	16	6	33	21	44
SAOUHSC_R00014	16	2	3	3	4	8
SAOUHSC_R0009	0	1	1	0	0	0
SAOUHSC_R0004	0	0	0	0	0	0
SAOUHSC_T00025	0	1	0	0	0	0
SAOUHSC_T00034	37	23	37	13	5	0
SAOUHSC_02294	246	156	187	45	36	2
SAOUHSC_02296	160	95	105	44	27	1
SAOUHSC_02297	38	19	23	12	7	0
SAOUHSC_02298	36	40	40	21	4	0
SAOUHSC_02299	1017	647	726	2198	1836	355
SAOUHSC_02300	27	20	18	38	22	0
SAOUHSC_A02189	43	19	29	10	5	1
SAOUHSC_02303	190	131	142	34	37	3
SAOUHSC_02304	80	59	69	14	2	0
SAOUHSC_02305	70	44	43	6	7	1
SAOUHSC_02306	375	249	320	82	62	11
SAOUHSC_02307	166	104	147	61	97	5
SAOUHSC_02308	421	325	418	361	340	105
SAOUHSC_02309	856	659	792	249	213	11
SAOUHSC_02310	373	252	311	69	40	1
SAOUHSC_02311	40	23	32	8	4	0
SAOUHSC_02312	827	608	680	499	382	32
SAOUHSC_02313	80	67	55	9	13	1
SAOUHSC_02314	172	127	108	73	96	18
SAOUHSC_02315	184	110	121	33	35	2
SAOUHSC_02316	106	60	67	17	20	0
SAOUHSC_02317	756	860	666	326	354	44
SAOUHSC_02318	29	29	22	23	20	2
SAOUHSC_02319	12	6	11	3	4	0
SAOUHSC_02320	34	32	34	14	6	0
SAOUHSC_02321	369	218	255	113	67	8
SAOUHSC_02322	147	98	76	17	19	0
SAOUHSC_02323	429	450	365	728	829	217
SAOUHSC_02324	315	306	227	463	266	294
SAOUHSC_02325	91	39	75	40	50	8
SAOUHSC_02326	96	56	64	21	22	6
SAOUHSC_02327	129	76	78	22	12	0
SAOUHSC_02328	101	54	62	30	30	0
SAOUHSC_02329	67	42	24	17	11	1
SAOUHSC_02330	36	16	10	4	3	1
SAOUHSC_02331	216	135	145	188	168	12
SAOUHSC_02332	124	65	84	44	30	1
SAOUHSC_02333	103	134	110	68	128	42
SAOUHSC_02334	78	33	31	192	218	17
SAOUHSC_02335	236	125	122	194	210	15
SAOUHSC_02336	1	0	2	1	2	0
SAOUHSC_02337	1	0	0	2	0	0
SAOUHSC_02338	29	27	17	17	10	1
SAOUHSC_02339	197	109	104	67	48	14
SAOUHSC_02340	111	82	63	51	29	2
SAOUHSC_02341	328	177	176	108	66	4
SAOUHSC_02343	89	49	71	39	33	1
SAOUHSC_02345	94	58	58	25	17	6
SAOUHSC_02346	81	41	38	14	18	0
SAOUHSC_02347	158	83	78	69	69	10
SAOUHSC_02349	102	61	61	105	73	6
SAOUHSC_02350	446	270	283	322	259	16
SAOUHSC_02351	218	156	137	76	63	2
SAOUHSC_02352	251	138	159	71	50	3
SAOUHSC_02353	84	39	37	17	12	3
SAOUHSC_02354	44	31	23	76	32	1
SAOUHSC_02355	223	148	145	89	69	10
SAOUHSC_02356	178	92	105	31	13	3
SAOUHSC_02357	137	70	99	21	18	3
SAOUHSC_02358	113	72	75	18	7	0
SAOUHSC_02359	74	32	26	11	10	4
SAOUHSC_02360	443	237	257	141	97	14
SAOUHSC_02361	144	77	84	52	23	2
SAOUHSC_02362	58	27	32	11	9	0
SAOUHSC_02363	258	153	133	78	42	2
SAOUHSC_02364	228	160	129	156	158	25
SAOUHSC_02365	12	19	25	6	22	0
SAOUHSC_02366	134	97	100	63	54	9
SAOUHSC_02367	52	44	47	15	6	0
SAOUHSC_02368	233	128	177	108	164	7
SAOUHSC_02369	282	292	156	285	272	63
SAOUHSC_02370	52	46	41	15	23	0
SAOUHSC_02371	139	77	68	64	61	4
SAOUHSC_02372	326	220	218	175	155	24
SAOUHSC_02373	255	324	211	22	27	1
SAOUHSC_02374	41	24	25	22	13	0
SAOUHSC_02375	152	109	92	32	17	4
SAOUHSC_02376	4131	3413	3659	786	1744	96
SAOUHSC_02377	94	44	47	12	8	3
SAOUHSC_02378	14889	12612	11024	337	213	10
SAOUHSC_02379	253	163	105	82	92	20
SAOUHSC_02380	1077	728	953	59	45	4
SAOUHSC_02381	824	727	943	111	67	6
SAOUHSC_02382	90	101	73	5	7	0
SAOUHSC_02383	251	224	221	37	19	1
SAOUHSC_02384	31	28	41	3	3	0
SAOUHSC_02385	250	242	212	37	35	1
SAOUHSC_02386	55	49	42	38	51	5
SAOUHSC_02387	173	133	116	193	233	40
SAOUHSC_02388	203	117	123	118	117	12
SAOUHSC_02389	573	493	411	150	47	45
SAOUHSC_02390	120	130	164	20	7	1
SAOUHSC_02391	6	2	4	25	27	12
SAOUHSC_02393	220	261	171	86	55	4
SAOUHSC_02394	269	379	221	27	26	1
SAOUHSC_02396	552	723	461	102	75	6
SAOUHSC_02397	365	228	259	186	217	72
SAOUHSC_02399	440	274	271	177	99	18
SAOUHSC_02400	84	45	41	38	23	3
SAOUHSC_02401	81	60	62	71	74	3
SAOUHSC_02402	1193	708	677	622	419	55
SAOUHSC_02403	178	87	112	43	24	5
SAOUHSC_02404	57	30	42	24	7	1
SAOUHSC_02405	109	46	47	29	18	2
SAOUHSC_02406	214	142	130	59	46	4
SAOUHSC_02407	1745	1714	992	1146	370	1890
SAOUHSC_02409	30	27	11	13	38	3
SAOUHSC_02411	0	0	0	0	0	0
SAOUHSC_T00037	0	0	0	0	0	0
SAOUHSC_02412	0	0	0	0	1	1
SAOUHSC_T00017	1	0	0	1	0	0
SAOUHSC_T00058	0	0	0	0	0	0
SAOUHSC_T00061	1	0	0	0	0	1
SAOUHSC_T00020	0	0	0	0	0	0
SAOUHSC_T00010	36	14	2	36	11	44
SAOUHSC_R00015	7	1	0	2	1	0
SAOUHSC_R00010	12	8	0	8	5	8
SAOUHSC_T00029	2	0	1	0	0	0
SAOUHSC_R0005	208	142	179	45	38	5
SAOUHSC_02416	91	52	88	47	62	1
SAOUHSC_02418	240	138	192	124	117	12
SAOUHSC_02419	157	94	138	47	34	4
SAOUHSC_02420	343	243	297	45	52	2
SAOUHSC_02422	313	211	236	100	134	14
SAOUHSC_02423	45	33	44	20	19	0
SAOUHSC_02424	687	1126	544	402	319	29
SAOUHSC_02425	134	195	114	27	22	1
SAOUHSC_02426	689	626	610	148	193	21
SAOUHSC_02427	87	79	58	38	26	3
SAOUHSC_02428	13	7	14	8	24	1
SAOUHSC_02430	206	213	195	72	45	2
SAOUHSC_02432	447	358	394	141	166	16
SAOUHSC_02433	231	165	188	122	104	7
SAOUHSC_02434	360	226	227	308	254	26
SAOUHSC_02435	101	85	54	303	441	25
SAOUHSC_02436	26	30	13	163	73	22
SAOUHSC_02441	69	25	16	83	98	5
SAOUHSC_02442	181	103	107	63	51	7
SAOUHSC_02443	125	98	113	31	47	9
SAOUHSC_02444	158	119	118	33	31	3
SAOUHSC_02445	199	135	159	59	42	2
SAOUHSC_02447	301	226	204	196	178	20
SAOUHSC_02448	668	471	426	314	273	105
SAOUHSC_02449	44	25	19	11	4	0
SAOUHSC_02450	131	50	63	24	14	2
SAOUHSC_02451	135	90	66	41	48	1
SAOUHSC_02452	54	41	38	21	19	1
SAOUHSC_02453	81	47	60	24	15	1
SAOUHSC_02454	183	116	107	42	36	4
SAOUHSC_02455	106	84	55	183	292	65
SAOUHSC_02456	219	115	157	237	626	21
SAOUHSC_02457	3	0	4	0	3	2
SAOUHSC_A02331	5	1	3	0	0	0
SAOUHSC_02458	106	73	75	65	74	11
SAOUHSC_02459	41	22	21	9	7	1
SAOUHSC_02460	19	13	19	5	5	1
SAOUHSC_02461	350	207	214	189	140	17
SAOUHSC_02462	61	63	57	124	84	8
SAOUHSC_02463	90	55	58	69	52	2
SAOUHSC_02464	100	55	55	4	10	2
SAOUHSC_02465	261	149	166	117	134	15
SAOUHSC_02467	47	29	28	112	165	24
SAOUHSC_02468	26	9	21	9	16	1
SAOUHSC_02469	7	5	7	2	11	2
SAOUHSC_02470	34	12	22	26	38	4
SAOUHSC_02471	0	0	0	0	0	0
SAOUHSC_02472	33	25	33	12	5	1
SAOUHSC_02473	14	7	13	3	2	0
SAOUHSC_02474	53	37	59	23	11	0
SAOUHSC_02475	51	34	12	20	16	5
SAOUHSC_02476	54	39	22	17	19	1
SAOUHSC_02477	82	54	57	20	14	2
SAOUHSC_02478	96	45	53	19	18	5
SAOUHSC_02480	96	64	59	63	52	2
SAOUHSC_02481	197	113	116	74	51	5
SAOUHSC_02482	45	25	25	16	10	1
SAOUHSC_02483	136	86	87	44	26	5
SAOUHSC_02484	76	39	27	23	15	1
SAOUHSC_02485	92	45	32	36	32	6
SAOUHSC_02486	14	14	8	8	12	0
SAOUHSC_02487	59	32	23	20	11	1
SAOUHSC_02488	155	81	78	60	55	7
SAOUHSC_02489	278	133	104	135	90	13
SAOUHSC_02490	92	57	50	46	36	10
SAOUHSC_02491	56	26	31	18	15	0
SAOUHSC_02492	163	74	66	52	44	15
SAOUHSC_02493	58	46	35	31	25	2
SAOUHSC_02494	89	53	43	20	16	0
SAOUHSC_02495	83	53	39	32	30	0
SAOUHSC_02496	58	26	30	24	22	0
SAOUHSC_02498	83	37	39	17	22	1
SAOUHSC_02499	73	33	38	50	53	0
SAOUHSC_02500	32	28	16	16	11	3
SAOUHSC_02501	16	13	6	12	11	1
SAOUHSC_02502	22	12	6	11	5	0
SAOUHSC_02503	71	40	31	18	20	1
SAOUHSC_02504	120	65	48	39	23	3
SAOUHSC_02505	49	29	17	18	17	3
SAOUHSC_02506	67	46	27	25	27	3
SAOUHSC_02507	180	101	70	67	46	12
SAOUHSC_02508	46	22	20	9	12	0
SAOUHSC_02509	100	47	50	38	23	14
SAOUHSC_02510	118	71	62	33	28	6
SAOUHSC_02511	79	35	37	27	25	4
SAOUHSC_02512	148	91	126	26	34	1
SAOUHSC_02512a	204	136	122	63	48	8
SAOUHSC_02515	384	200	321	118	76	10
SAOUHSC_02516	1	0	5	2	0	0
SAOUHSC_02517	236	143	185	135	164	17
SAOUHSC_02518	210	119	137	40	69	22
SAOUHSC_02519	594	409	363	979	1790	272
SAOUHSC_02520	502	385	464	235	482	53
SAOUHSC_02521	76	43	49	48	32	1
SAOUHSC_02522	72	63	77	63	138	5
SAOUHSC_02523	440	331	318	185	162	21
SAOUHSC_02524	129	76	104	30	11	2
SAOUHSC_02525	385	329	336	530	923	78
SAOUHSC_02527	280	154	181	704	848	48
SAOUHSC_02528	105	64	72	37	11	1
SAOUHSC_02529	288	196	177	60	63	7
SAOUHSC_02530	17	3	20	3	0	1
SAOUHSC_02531	308	171	247	162	138	95
SAOUHSC_02532	12	2	2	2	0	0
SAOUHSC_02533	11	7	5	2	0	1
SAOUHSC_02534	104	62	70	27	15	2
SAOUHSC_02535	50	39	32	10	9	0
SAOUHSC_02536	62	30	41	9	4	0
SAOUHSC_02537	53	34	46	10	4	0
SAOUHSC_02538	44	32	36	6	6	0
SAOUHSC_02540	221	157	129	38	27	3
SAOUHSC_02541	716	479	400	506	436	54
SAOUHSC_02542	212	180	157	173	164	48
SAOUHSC_02543	193	167	137	45	49	7
SAOUHSC_02544	91	70	57	37	31	7
SAOUHSC_02545	211	152	138	93	99	11
SAOUHSC_02546	162	101	131	62	62	2
SAOUHSC_02547	98	75	60	41	41	3
SAOUHSC_02549	76	48	39	9	8	0
SAOUHSC_02550	76	50	48	31	39	10
SAOUHSC_02551	159	95	109	52	61	6
SAOUHSC_02552	126	75	82	60	49	4
SAOUHSC_02553	129	75	68	30	33	3
SAOUHSC_02554	150	99	112	28	13	1
SAOUHSC_02557	170	118	122	22	15	0
SAOUHSC_02558	460	361	354	170	142	26
SAOUHSC_02559	115	75	89	61	64	2
SAOUHSC_02561	122	138	115	53	42	3
SAOUHSC_02562	127	136	103	98	109	3
SAOUHSC_02563	184	143	151	81	93	4
SAOUHSC_02564	16	7	13	12	12	1
SAOUHSC_02565	17	4	10	14	2	0
SAOUHSC_02566	15	12	19	12	2	1
SAOUHSC_02568	517	323	516	366	252	24
SAOUHSC_02569	2101	2262	1189	11527	12003	3479
